amount,release_year,rental_rate,length,replacement_cost,NC_17,PG,PG_13,R_rated,extra_fees,trailers,deleted_scenes,behind_scenes,commentaries
0.99,2007,0.99,128,9.99,0,1,0,0,0,1,1,1,0
5.99,2005,0.99,83,18.99,1,0,0,0,1,1,0,0,1
6.99,2008,4.99,121,18.99,0,0,1,0,1,0,1,0,1
1.99,2008,0.99,63,11.99,0,0,0,1,1,1,0,0,0
3.99,2007,2.99,184,11.99,1,0,0,0,1,0,0,1,1
4.99,2007,4.99,111,19.99,0,1,0,0,0,0,0,0,1
1.99,2005,0.99,54,12.99,0,0,0,1,1,1,0,0,0
2.99,2009,2.99,178,19.99,0,0,0,0,0,1,0,0,1
0.99,2008,0.99,85,26.99,0,0,0,1,0,1,1,0,0
2.99,2010,0.99,70,14.99,0,1,0,0,1,1,0,0,0
2.99,2009,0.99,109,16.99,0,0,1,0,1,1,1,1,1
0.99,2004,0.99,166,14.99,0,0,0,1,0,1,1,0,1
4.99,2006,4.99,77,9.99,1,0,0,0,0,0,1,1,0
1.99,2008,0.99,125,12.99,0,0,0,0,1,1,1,1,1
4.99,2004,4.99,128,27.99,0,1,0,0,0,0,0,1,1
2.99,2009,2.99,74,14.99,0,0,1,0,0,0,0,0,1
3.99,2004,2.99,124,16.99,0,0,0,1,1,0,0,1,0
0.99,2006,0.99,117,12.99,0,1,0,0,0,1,1,0,0
0.99,2008,0.99,164,27.99,0,0,0,1,0,1,1,0,0
2.99,2009,2.99,182,22.99,1,0,0,0,0,1,1,1,1
4.99,2004,4.99,49,13.99,1,0,0,0,0,0,0,1,0
1.99,2008,0.99,62,27.99,0,0,0,0,1,1,0,0,0
2.99,2008,2.99,85,18.99,0,1,0,0,0,1,1,1,0
1.99,2010,0.99,74,18.99,1,0,0,0,1,0,0,1,1
6.99,2005,4.99,162,18.99,0,1,0,0,1,1,1,0,1
3.99,2008,0.99,154,29.99,0,0,0,0,1,0,1,1,0
4.99,2006,4.99,179,29.99,0,0,1,0,0,1,0,1,0
0.99,2006,0.99,86,9.99,0,0,1,0,0,1,0,0,0
4.99,2006,4.99,180,13.99,1,0,0,0,0,0,0,0,1
7.99,2007,2.99,160,20.99,0,0,1,0,1,0,0,1,1
7.99,2008,4.99,110,15.99,0,1,0,0,1,0,0,0,1
6.99,2005,2.99,142,13.99,0,1,0,0,1,1,1,1,0
0.99,2006,0.99,73,24.99,0,0,0,0,0,1,0,1,0
0.99,2004,0.99,92,20.99,1,0,0,0,0,1,0,0,0
2.99,2005,2.99,137,25.99,0,1,0,0,0,1,1,0,1
4.99,2006,4.99,133,19.99,1,0,0,0,0,1,0,1,0
5.99,2005,2.99,137,25.99,0,1,0,0,1,1,1,0,1
0.99,2010,0.99,101,16.99,1,0,0,0,0,0,0,1,1
5.99,2009,0.99,103,27.99,1,0,0,0,1,1,1,0,1
3.99,2008,2.99,161,26.99,0,0,1,0,1,1,1,0,1
4.99,2005,2.99,169,16.99,1,0,0,0,1,1,0,1,1
7.99,2004,4.99,129,17.99,0,0,0,0,1,0,0,0,1
0.99,2007,0.99,134,21.99,0,0,0,1,0,1,0,0,0
4.99,2004,4.99,75,26.99,0,0,0,0,0,0,1,1,1
2.99,2005,2.99,150,17.99,0,0,1,0,0,1,1,0,1
4.99,2006,0.99,97,14.99,0,1,0,0,1,1,0,1,0
0.99,2004,0.99,104,22.99,0,1,0,0,0,1,0,1,1
6.99,2004,4.99,142,26.99,1,0,0,0,1,0,1,0,1
3.99,2007,2.99,75,23.99,0,0,1,0,1,0,1,1,1
2.99,2006,2.99,49,11.99,0,1,0,0,0,1,0,1,1
3.99,2009,0.99,143,27.99,0,0,1,0,1,0,1,1,1
6.99,2004,4.99,165,16.99,0,0,0,1,1,0,0,0,1
7.99,2010,2.99,57,29.99,0,0,0,0,1,1,0,1,1
2.99,2010,2.99,46,10.99,1,0,0,0,0,1,0,1,1
0.99,2009,0.99,157,27.99,0,0,1,0,0,0,0,0,1
5.99,2004,4.99,73,11.99,0,0,0,1,1,0,0,0,1
6.99,2010,2.99,46,10.99,1,0,0,0,1,1,0,1,1
2.99,2010,0.99,74,18.99,1,0,0,0,1,0,0,1,1
0.99,2008,0.99,164,27.99,0,0,0,1,0,1,1,0,0
3.99,2004,2.99,122,27.99,0,0,1,0,1,1,1,1,1
4.99,2004,4.99,75,12.99,0,1,0,0,0,0,1,1,1
4.99,2004,4.99,142,16.99,0,0,1,0,0,0,1,0,0
2.99,2008,2.99,148,21.99,0,0,0,0,0,1,0,0,0
2.99,2006,0.99,181,21.99,0,0,0,1,1,1,0,1,0
4.99,2010,2.99,61,13.99,0,1,0,0,1,1,0,1,1
1.99,2009,0.99,136,22.99,0,1,0,0,1,0,1,0,1
2.99,2010,2.99,146,25.99,0,0,1,0,0,1,1,1,1
5.99,2008,4.99,112,25.99,0,0,0,1,1,1,1,0,0
2.99,2006,2.99,100,11.99,0,0,0,0,0,1,1,0,0
2.99,2004,2.99,107,13.99,0,0,1,0,0,1,0,1,0
1.99,2004,0.99,138,15.99,1,0,0,0,1,0,1,1,1
0.99,2009,0.99,83,20.99,0,1,0,0,0,0,1,1,0
6.99,2008,4.99,93,19.99,0,0,0,0,1,1,1,1,1
6.99,2007,4.99,59,14.99,0,0,0,1,1,1,0,1,1
4.99,2009,2.99,135,17.99,0,1,0,0,1,1,0,0,1
2.99,2006,2.99,109,13.99,0,0,0,1,0,0,1,1,1
4.99,2004,4.99,58,10.99,0,1,0,0,0,1,0,1,1
2.99,2007,2.99,85,12.99,0,1,0,0,0,1,1,0,0
2.99,2009,2.99,137,14.99,0,1,0,0,0,0,0,0,1
6.99,2006,4.99,154,14.99,0,0,0,1,1,1,0,0,1
4.99,2006,4.99,161,22.99,0,0,0,1,0,0,0,0,1
1.99,2010,0.99,179,12.99,1,0,0,0,1,0,1,1,0
5.99,2007,2.99,89,12.99,0,0,0,0,1,1,0,1,0
0.99,2006,0.99,173,29.99,0,0,0,0,0,0,1,0,1
0.99,2004,0.99,113,15.99,0,0,0,1,0,1,1,0,1
4.99,2005,4.99,121,11.99,0,0,0,1,0,0,0,1,1
4.99,2010,4.99,167,24.99,0,0,1,0,0,0,1,0,0
2.99,2004,2.99,66,21.99,0,1,0,0,0,1,1,1,0
6.99,2006,0.99,112,9.99,0,0,1,0,1,1,0,0,0
7.99,2005,2.99,68,22.99,1,0,0,0,1,1,0,1,0
2.99,2010,2.99,174,21.99,1,0,0,0,0,1,0,1,1
7.99,2007,2.99,106,28.99,0,0,0,0,1,1,0,0,0
3.99,2007,2.99,185,25.99,0,0,1,0,1,1,0,1,1
9.99,2007,4.99,104,18.99,0,0,0,1,1,1,1,1,1
6.99,2004,4.99,165,16.99,0,0,0,1,1,0,0,0,1
2.99,2004,0.99,138,15.99,1,0,0,0,1,0,1,1,1
0.99,2008,0.99,144,14.99,1,0,0,0,0,0,0,1,1
0.99,2007,0.99,49,23.99,0,0,0,0,0,1,0,1,1
4.99,2006,4.99,167,18.99,1,0,0,0,0,0,1,0,0
1.99,2008,0.99,180,20.99,0,0,1,0,1,1,1,0,0
2.99,2004,2.99,93,24.99,1,0,0,0,0,1,0,1,1
4.99,2010,4.99,71,13.99,0,1,0,0,0,0,1,0,1
2.99,2004,2.99,131,28.99,0,0,0,1,0,0,1,0,0
3.99,2010,0.99,163,29.99,0,0,0,1,1,1,0,1,0
1.99,2005,0.99,84,20.99,0,0,1,0,1,1,0,0,0
0.99,2009,0.99,101,18.99,0,0,0,1,0,1,1,1,0
4.99,2010,4.99,77,23.99,1,0,0,0,0,1,0,0,0
8.99,2006,4.99,109,11.99,0,0,1,0,1,0,1,1,1
2.99,2006,0.99,82,13.99,0,1,0,0,1,1,1,0,0
4.99,2004,4.99,185,15.99,0,0,0,1,0,1,0,1,1
2.99,2004,2.99,136,24.99,0,1,0,0,0,0,1,0,1
2.99,2005,2.99,138,12.99,0,0,1,0,0,0,1,0,1
4.99,2010,4.99,80,28.99,0,0,1,0,0,1,0,0,0
2.99,2010,2.99,166,10.99,0,0,1,0,0,0,0,0,1
1.99,2007,0.99,100,20.99,0,1,0,0,1,0,1,0,1
9.99,2010,4.99,67,14.99,0,1,0,0,1,1,1,1,0
2.99,2005,2.99,160,10.99,0,1,0,0,0,0,0,0,1
5.99,2009,4.99,88,11.99,0,0,0,1,1,1,1,1,0
0.99,2004,0.99,183,9.99,0,0,0,0,0,1,0,1,0
4.99,2008,4.99,63,24.99,1,0,0,0,0,1,1,0,0
4.99,2006,4.99,77,9.99,1,0,0,0,0,0,1,1,0
4.99,2010,4.99,162,23.99,0,0,1,0,0,0,1,1,1
3.99,2004,0.99,72,14.99,0,1,0,0,1,1,1,1,1
7.99,2010,4.99,127,21.99,0,0,0,1,1,1,0,0,0
2.99,2010,2.99,101,13.99,0,0,0,0,0,0,1,0,1
6.99,2004,4.99,143,15.99,1,0,0,0,1,0,1,0,1
4.99,2007,4.99,114,20.99,0,1,0,0,0,1,0,1,1
6.99,2007,2.99,130,9.99,1,0,0,0,1,1,1,1,0
7.99,2010,4.99,122,20.99,1,0,0,0,1,0,1,1,0
0.99,2006,0.99,63,22.99,0,0,0,0,0,0,1,1,1
2.99,2008,2.99,162,22.99,0,0,0,1,0,1,0,1,1
0.99,2004,0.99,149,23.99,0,0,0,1,0,0,1,0,1
4.99,2004,0.99,103,20.99,0,0,0,1,1,1,0,0,1
3.99,2005,2.99,90,18.99,0,0,1,0,1,0,1,0,0
5.99,2010,0.99,104,19.99,0,0,0,1,1,0,0,0,1
4.99,2005,4.99,121,11.99,0,0,0,1,0,0,0,1,1
5.99,2005,4.99,112,14.99,0,0,0,1,1,0,0,0,1
4.99,2004,0.99,141,27.99,0,0,1,0,1,0,1,0,0
2.99,2005,2.99,138,12.99,0,0,1,0,0,0,1,0,1
2.99,2007,2.99,118,18.99,0,1,0,0,0,0,1,0,0
5.99,2010,2.99,71,29.99,1,0,0,0,1,1,1,0,0
0.99,2004,0.99,62,29.99,1,0,0,0,0,0,1,0,1
0.99,2009,0.99,149,12.99,0,0,0,1,0,0,1,0,0
2.99,2004,2.99,93,22.99,0,1,0,0,0,0,1,0,1
0.99,2010,0.99,133,27.99,0,0,1,0,0,1,1,1,1
4.99,2008,4.99,91,11.99,0,1,0,0,0,0,0,1,0
2.99,2009,2.99,63,13.99,0,0,0,0,0,0,0,1,0
8.99,2010,4.99,175,28.99,0,0,0,0,1,1,0,0,1
3.99,2004,0.99,142,29.99,0,0,0,0,1,1,0,1,1
3.99,2007,2.99,156,23.99,0,0,0,0,1,1,1,1,1
4.99,2004,4.99,179,17.99,0,1,0,0,0,1,1,0,1
4.99,2004,4.99,170,22.99,0,1,0,0,0,1,1,1,0
5.99,2007,2.99,95,23.99,0,1,0,0,1,1,0,0,0
2.99,2010,2.99,174,21.99,1,0,0,0,0,1,0,1,1
5.99,2009,4.99,112,22.99,1,0,0,0,1,1,0,1,0
2.99,2009,0.99,172,14.99,0,0,0,1,1,1,0,1,0
5.99,2008,2.99,70,22.99,0,0,0,1,1,0,1,1,1
7.99,2006,2.99,182,20.99,0,0,0,0,1,0,0,1,1
9.99,2004,4.99,143,15.99,1,0,0,0,1,0,1,0,1
7.99,2009,4.99,124,25.99,0,0,0,0,1,1,0,1,1
2.99,2006,2.99,141,21.99,0,0,1,0,0,0,0,0,1
0.99,2007,0.99,122,24.99,0,1,0,0,0,1,1,1,1
4.99,2005,0.99,69,13.99,0,0,0,0,1,0,0,0,1
2.99,2006,2.99,109,13.99,0,0,0,1,0,0,1,1,1
5.99,2006,2.99,80,24.99,0,1,0,0,1,0,1,0,0
2.99,2004,0.99,181,22.99,0,0,0,1,1,0,0,1,0
0.99,2004,0.99,92,20.99,1,0,0,0,0,1,0,0,0
2.99,2006,2.99,182,20.99,0,0,0,0,0,0,0,1,1
6.99,2005,0.99,69,13.99,0,0,0,0,1,0,0,0,1
5.99,2007,2.99,150,22.99,0,0,1,0,1,1,0,0,1
2.99,2004,2.99,125,22.99,1,0,0,0,0,0,1,0,1
4.99,2006,4.99,135,15.99,1,0,0,0,0,1,1,0,0
2.99,2007,2.99,139,22.99,1,0,0,0,0,1,1,1,0
4.99,2007,4.99,84,9.99,0,0,0,0,0,1,0,1,1
2.99,2006,2.99,109,13.99,0,0,0,1,0,0,1,1,1
2.99,2009,2.99,101,9.99,0,1,0,0,0,0,0,1,0
0.99,2010,0.99,179,12.99,1,0,0,0,0,0,1,1,0
4.99,2010,4.99,138,9.99,0,1,0,0,0,0,0,1,0
4.99,2007,4.99,65,25.99,0,0,1,0,0,0,0,1,0
4.99,2010,2.99,125,22.99,0,0,0,1,1,1,1,1,0
5.99,2004,2.99,161,11.99,0,1,0,0,1,0,0,1,1
0.99,2007,0.99,48,9.99,0,0,1,0,0,1,0,1,0
3.99,2010,0.99,101,16.99,1,0,0,0,1,0,0,1,1
0.99,2006,0.99,120,21.99,0,0,1,0,0,0,0,1,0
8.99,2007,2.99,160,20.99,0,0,1,0,1,0,0,1,1
6.99,2004,4.99,185,11.99,0,0,1,0,1,0,1,1,0
0.99,2005,0.99,135,20.99,0,0,0,0,0,1,1,0,0
4.99,2010,4.99,181,28.99,0,0,1,0,0,0,0,1,0
2.99,2004,2.99,137,22.99,0,0,0,1,0,1,0,1,1
10.99,2004,4.99,141,9.99,0,0,0,1,1,1,0,0,0
5.99,2007,2.99,89,25.99,1,0,0,0,1,1,0,0,1
3.99,2010,2.99,69,18.99,1,0,0,0,1,1,0,1,1
2.99,2010,0.99,98,22.99,0,0,0,1,1,0,0,1,0
7.99,2010,4.99,121,27.99,0,1,0,0,1,1,0,0,0
4.99,2007,4.99,140,16.99,0,1,0,0,0,1,1,1,1
4.99,2008,2.99,152,9.99,0,0,1,0,1,1,1,1,1
1.99,2010,0.99,126,14.99,0,0,0,1,1,1,1,0,0
2.99,2006,0.99,76,21.99,0,0,1,0,1,1,0,0,1
0.99,2005,0.99,93,29.99,0,0,0,0,0,1,1,1,1
4.99,2006,4.99,178,11.99,0,0,1,0,0,1,0,1,1
5.99,2007,2.99,47,22.99,0,1,0,0,1,1,0,0,0
5.99,2007,0.99,61,26.99,1,0,0,0,1,1,1,1,1
6.99,2010,4.99,167,24.99,0,0,1,0,1,0,1,0,0
2.99,2007,2.99,102,10.99,0,0,0,1,0,1,0,0,1
0.99,2007,0.99,55,13.99,1,0,0,0,0,0,0,1,0
0.99,2010,0.99,126,22.99,1,0,0,0,0,1,0,0,0
4.99,2010,4.99,134,17.99,0,0,1,0,0,1,1,1,0
4.99,2007,4.99,59,24.99,0,0,1,0,0,1,1,0,0
0.99,2006,0.99,122,15.99,0,0,0,1,0,0,0,1,1
2.99,2005,0.99,87,23.99,0,0,0,0,1,1,0,1,1
2.99,2004,0.99,119,17.99,1,0,0,0,1,0,0,1,0
2.99,2006,2.99,75,10.99,1,0,0,0,0,0,1,0,0
2.99,2009,2.99,57,12.99,1,0,0,0,0,0,0,0,1
7.99,2004,2.99,82,29.99,0,0,1,0,1,0,1,1,0
4.99,2006,2.99,79,15.99,0,0,1,0,1,1,0,1,1
0.99,2009,0.99,164,22.99,0,0,0,1,0,0,1,0,0
4.99,2006,4.99,154,14.99,0,0,0,1,0,1,0,0,1
3.99,2005,2.99,85,21.99,0,0,0,1,1,1,0,0,0
4.99,2010,0.99,47,12.99,0,0,1,0,1,0,0,1,0
2.99,2006,2.99,147,19.99,1,0,0,0,0,1,1,0,1
5.99,2006,4.99,180,13.99,1,0,0,0,1,0,0,0,1
5.99,2006,0.99,76,21.99,0,0,1,0,1,1,0,0,1
6.99,2005,2.99,58,22.99,0,1,0,0,1,0,1,1,1
4.99,2008,4.99,164,26.99,0,0,1,0,0,0,0,1,0
4.99,2007,2.99,144,24.99,0,0,1,0,1,0,1,1,1
0.99,2004,0.99,54,14.99,0,0,1,0,0,1,0,0,1
6.99,2004,4.99,152,18.99,0,0,1,0,1,0,1,0,0
2.99,2006,2.99,48,19.99,0,1,0,0,0,0,0,0,1
4.99,2010,4.99,127,21.99,0,0,0,1,0,1,0,0,0
4.99,2010,4.99,126,11.99,1,0,0,0,0,1,0,0,1
9.99,2004,4.99,53,9.99,0,0,1,0,1,0,0,1,0
2.99,2004,0.99,114,10.99,0,0,1,0,1,1,0,1,0
1.99,2006,0.99,97,14.99,0,1,0,0,1,1,0,1,0
6.99,2007,4.99,99,22.99,0,1,0,0,1,0,0,1,0
3.99,2006,2.99,84,23.99,1,0,0,0,1,1,0,0,1
4.99,2010,4.99,153,19.99,0,0,0,1,0,0,1,1,0
5.99,2006,4.99,135,15.99,1,0,0,0,1,1,1,0,0
0.99,2007,0.99,55,13.99,1,0,0,0,0,0,0,1,0
2.99,2005,2.99,76,19.99,1,0,0,0,0,0,0,1,1
4.99,2005,4.99,121,11.99,0,0,0,1,0,0,0,1,1
2.99,2004,2.99,93,22.99,0,1,0,0,0,0,1,0,1
4.99,2004,4.99,85,24.99,0,1,0,0,0,1,0,0,1
4.99,2004,2.99,107,13.99,0,0,1,0,1,1,0,1,0
4.99,2004,4.99,151,28.99,0,0,1,0,0,1,1,0,0
4.99,2005,4.99,128,21.99,0,0,1,0,0,1,0,1,1
0.99,2006,0.99,98,29.99,0,0,0,1,0,1,1,1,1
1.99,2005,0.99,184,17.99,1,0,0,0,1,1,1,0,0
6.99,2009,2.99,56,29.99,0,0,0,1,1,0,0,1,0
5.99,2004,4.99,137,16.99,0,0,1,0,1,1,1,0,1
4.99,2004,4.99,86,11.99,0,0,0,1,0,1,1,0,1
1.99,2004,0.99,61,12.99,0,1,0,0,1,1,1,1,1
6.99,2007,4.99,99,22.99,0,1,0,0,1,0,0,1,0
8.99,2010,2.99,71,29.99,1,0,0,0,1,1,1,0,0
5.99,2005,4.99,179,29.99,0,0,0,1,1,1,0,1,1
2.99,2007,0.99,155,24.99,0,0,0,1,1,1,0,0,0
5.99,2009,4.99,161,26.99,0,0,0,0,1,0,1,1,0
4.99,2010,4.99,90,11.99,0,1,0,0,0,0,1,0,1
2.99,2006,0.99,141,9.99,0,0,0,1,1,1,0,1,0
0.99,2007,0.99,55,13.99,1,0,0,0,0,0,0,1,0
0.99,2010,0.99,163,29.99,0,0,0,1,0,1,0,1,0
4.99,2008,4.99,145,17.99,0,0,1,0,0,1,0,1,1
4.99,2004,4.99,152,18.99,0,0,1,0,0,0,1,0,0
2.99,2008,2.99,152,9.99,0,0,1,0,0,1,1,1,1
4.99,2009,4.99,159,29.99,0,0,0,0,0,1,0,0,0
2.99,2008,2.99,148,21.99,0,0,0,0,0,1,0,0,0
0.99,2010,0.99,126,22.99,1,0,0,0,0,1,0,0,0
3.99,2007,0.99,126,16.99,0,0,0,0,1,0,0,1,1
8.99,2005,4.99,112,14.99,0,0,0,1,1,0,0,0,1
3.99,2010,2.99,71,29.99,1,0,0,0,1,1,1,0,0
4.99,2010,4.99,167,24.99,0,0,1,0,0,0,1,0,0
2.99,2009,0.99,103,27.99,1,0,0,0,1,1,1,0,1
4.99,2009,4.99,145,27.99,0,0,1,0,0,0,1,0,1
4.99,2004,4.99,102,21.99,0,0,1,0,0,0,0,1,1
1.99,2005,0.99,54,12.99,0,0,0,1,1,1,0,0,0
4.99,2008,4.99,154,21.99,0,0,0,1,0,1,1,1,1
4.99,2007,4.99,65,25.99,0,0,1,0,0,0,0,1,0
6.99,2008,2.99,85,17.99,1,0,0,0,1,0,1,1,1
0.99,2005,0.99,181,17.99,1,0,0,0,0,0,0,0,1
2.99,2008,2.99,178,17.99,0,0,1,0,0,1,1,0,1
4.99,2008,4.99,163,22.99,0,1,0,0,0,0,1,1,1
3.99,2010,0.99,101,16.99,1,0,0,0,1,0,0,1,1
1.99,2007,0.99,96,11.99,0,1,0,0,1,1,0,0,0
4.99,2006,4.99,48,17.99,0,1,0,0,0,0,1,0,1
7.99,2008,0.99,178,27.99,0,0,1,0,1,0,1,1,0
8.99,2007,4.99,145,10.99,1,0,0,0,1,0,1,1,1
4.99,2006,4.99,64,14.99,0,0,1,0,0,0,1,0,1
8.99,2005,2.99,84,23.99,0,0,0,1,1,1,0,1,1
5.99,2006,4.99,48,17.99,0,1,0,0,1,0,1,0,1
10.99,2009,4.99,178,26.99,0,0,1,0,1,1,1,1,0
4.99,2006,4.99,143,26.99,1,0,0,0,0,0,1,0,0
4.99,2005,2.99,68,22.99,1,0,0,0,1,1,0,1,0
3.99,2004,2.99,65,18.99,0,1,0,0,1,1,0,1,0
0.99,2005,0.99,105,23.99,1,0,0,0,0,1,0,1,1
0.99,2004,0.99,67,22.99,0,0,1,0,0,1,0,0,0
6.99,2004,4.99,142,26.99,1,0,0,0,1,0,1,0,1
0.99,2007,0.99,100,20.99,0,1,0,0,0,0,1,0,1
4.99,2007,4.99,59,14.99,0,0,0,1,0,1,0,1,1
4.99,2006,4.99,139,12.99,0,0,0,0,0,0,1,0,1
4.99,2006,4.99,158,20.99,0,0,0,1,0,0,1,0,1
4.99,2006,0.99,168,10.99,0,0,1,0,1,1,0,0,0
7.99,2009,2.99,121,25.99,1,0,0,0,1,1,1,0,0
3.99,2007,0.99,122,24.99,0,1,0,0,1,1,1,1,1
0.99,2009,0.99,62,21.99,1,0,0,0,0,0,1,0,1
0.99,2007,0.99,55,20.99,0,1,0,0,0,1,1,1,1
0.99,2006,0.99,113,14.99,0,0,0,1,0,0,1,0,0
0.99,2007,0.99,69,29.99,0,0,0,0,0,0,1,1,0
4.99,2004,4.99,143,15.99,1,0,0,0,0,0,1,0,1
2.99,2005,0.99,92,21.99,1,0,0,0,1,0,0,1,1
2.99,2005,2.99,85,21.99,0,0,0,1,0,1,0,0,0
2.99,2010,2.99,125,22.99,0,0,0,1,0,1,1,1,0
3.99,2007,0.99,147,21.99,0,1,0,0,1,0,1,1,1
0.99,2010,0.99,85,29.99,1,0,0,0,0,1,1,0,1
2.99,2004,2.99,79,12.99,0,0,0,0,0,1,1,1,0
6.99,2004,2.99,170,10.99,1,0,0,0,1,1,0,1,0
4.99,2007,4.99,123,21.99,1,0,0,0,0,1,0,1,1
0.99,2004,0.99,62,29.99,1,0,0,0,0,0,1,0,1
6.99,2007,2.99,74,15.99,0,0,0,0,1,1,0,0,0
7.99,2010,4.99,138,9.99,0,1,0,0,1,0,0,1,0
5.99,2004,4.99,152,18.99,0,0,1,0,1,0,1,0,0
0.99,2005,0.99,163,27.99,0,0,0,1,0,1,0,1,0
7.99,2007,4.99,109,14.99,0,0,1,0,1,1,1,0,0
0.99,2007,0.99,174,27.99,0,0,1,0,0,0,1,1,0
2.99,2007,2.99,118,18.99,0,1,0,0,0,0,1,0,0
2.99,2005,2.99,137,25.99,0,1,0,0,0,1,1,0,1
2.99,2010,2.99,180,23.99,1,0,0,0,0,1,0,0,1
4.99,2010,4.99,179,16.99,0,0,0,0,0,1,0,0,0
0.99,2006,0.99,68,23.99,0,1,0,0,0,0,0,1,0
2.99,2007,2.99,101,28.99,0,0,0,1,0,1,1,0,0
4.99,2010,4.99,138,9.99,0,1,0,0,0,0,0,1,0
5.99,2004,4.99,102,21.99,0,0,1,0,1,0,0,1,1
2.99,2007,2.99,106,28.99,0,0,0,0,0,1,0,0,0
2.99,2007,2.99,150,22.99,0,0,1,0,0,1,0,0,1
3.99,2004,2.99,123,21.99,1,0,0,0,1,1,0,1,1
5.99,2009,2.99,121,25.99,1,0,0,0,1,1,1,0,0
5.99,2007,4.99,123,21.99,1,0,0,0,1,1,0,1,1
2.99,2009,2.99,176,11.99,0,1,0,0,0,1,1,0,0
0.99,2006,0.99,112,9.99,0,0,1,0,0,1,0,0,0
6.99,2004,4.99,165,16.99,0,0,0,1,1,0,0,0,1
4.99,2004,4.99,179,17.99,0,1,0,0,0,1,1,0,1
0.99,2010,0.99,85,29.99,1,0,0,0,0,1,1,0,1
3.99,2004,0.99,67,22.99,0,0,1,0,1,1,0,0,0
2.99,2009,2.99,65,12.99,0,1,0,0,0,1,1,0,0
2.99,2006,2.99,84,23.99,1,0,0,0,0,1,0,0,1
6.99,2008,4.99,183,27.99,1,0,0,0,1,0,1,1,0
0.99,2007,0.99,69,29.99,0,0,0,0,0,0,1,1,0
3.99,2008,2.99,161,26.99,0,0,1,0,1,1,1,0,1
0.99,2010,0.99,64,17.99,1,0,0,0,0,0,1,1,0
2.99,2006,2.99,154,15.99,0,0,1,0,0,0,0,0,1
4.99,2008,4.99,89,22.99,0,0,0,1,0,0,1,1,0
4.99,2006,4.99,153,29.99,0,0,1,0,0,1,1,0,1
7.99,2008,4.99,100,10.99,1,0,0,0,1,0,0,1,1
2.99,2010,2.99,91,24.99,0,1,0,0,0,1,0,1,0
2.99,2005,2.99,80,10.99,0,0,1,0,0,1,1,0,0
0.99,2007,0.99,48,9.99,0,0,1,0,0,1,0,1,0
8.99,2005,4.99,128,21.99,0,0,1,0,1,1,0,1,1
5.99,2004,4.99,137,23.99,1,0,0,0,1,0,1,0,1
2.99,2004,2.99,131,28.99,0,0,0,1,0,0,1,0,0
2.99,2004,2.99,94,27.99,0,0,0,1,0,1,0,1,0
2.99,2009,2.99,178,10.99,0,0,1,0,0,1,0,1,0
5.99,2006,0.99,123,12.99,0,0,1,0,1,1,0,0,1
2.99,2006,2.99,48,19.99,0,1,0,0,0,0,0,0,1
2.99,2006,2.99,141,21.99,0,0,1,0,0,0,0,0,1
4.99,2009,4.99,112,22.99,1,0,0,0,0,1,0,1,0
6.99,2010,4.99,167,24.99,0,0,1,0,1,0,1,0,0
0.99,2006,0.99,86,15.99,0,0,0,0,0,0,1,0,1
4.99,2009,4.99,56,20.99,0,0,0,0,0,1,0,1,1
0.99,2004,0.99,98,17.99,0,1,0,0,0,0,0,1,0
8.99,2010,4.99,158,12.99,0,0,0,1,1,0,0,1,0
7.99,2006,4.99,178,11.99,0,0,1,0,1,1,0,1,1
2.99,2010,2.99,166,10.99,0,0,1,0,0,0,0,0,1
2.99,2009,2.99,56,29.99,0,0,0,1,0,0,0,1,0
4.99,2006,2.99,80,24.99,0,1,0,0,1,0,1,0,0
4.99,2009,0.99,108,28.99,0,0,0,1,1,0,1,1,1
2.99,2005,2.99,175,22.99,0,1,0,0,0,0,0,0,1
0.99,2007,0.99,184,18.99,0,0,0,1,0,0,0,1,0
1.99,2007,0.99,74,20.99,0,1,0,0,1,1,1,0,1
4.99,2004,4.99,83,28.99,0,0,0,1,0,1,1,0,1
2.99,2006,2.99,50,18.99,1,0,0,0,0,1,1,0,0
4.99,2005,4.99,141,22.99,1,0,0,0,0,1,1,1,1
4.99,2008,4.99,183,27.99,1,0,0,0,0,0,1,1,0
3.99,2005,2.99,127,9.99,0,0,1,0,1,1,0,0,1
4.99,2004,0.99,92,20.99,1,0,0,0,1,1,0,0,0
3.99,2007,2.99,150,22.99,0,0,1,0,1,1,0,0,1
4.99,2008,4.99,107,23.99,0,0,1,0,0,0,1,1,1
2.99,2008,0.99,153,20.99,0,0,0,1,1,1,0,1,0
3.99,2006,0.99,178,28.99,0,0,1,0,1,0,1,0,0
7.99,2007,2.99,169,17.99,0,1,0,0,1,0,1,0,0
4.99,2009,4.99,153,9.99,1,0,0,0,0,0,1,0,0
3.99,2007,0.99,137,21.99,0,1,0,0,1,1,1,0,0
4.99,2006,4.99,167,18.99,1,0,0,0,0,0,1,0,0
9.99,2005,4.99,77,11.99,1,0,0,0,1,0,0,1,0
2.99,2004,2.99,172,13.99,1,0,0,0,0,1,1,1,1
4.99,2004,4.99,50,18.99,1,0,0,0,0,1,0,1,1
0.99,2005,0.99,175,23.99,1,0,0,0,0,0,1,1,1
5.99,2007,2.99,149,19.99,0,0,0,0,1,0,0,1,1
5.99,2010,4.99,158,10.99,0,1,0,0,1,0,0,1,1
6.99,2007,4.99,119,22.99,0,0,0,1,1,1,0,1,0
5.99,2009,0.99,137,18.99,0,0,0,1,1,1,0,0,1
